OS_NAME,PT_NAME,Timebase,Derivation,Timestamp,Value,Manual
B_BREENA,RAIN_G,5M,VAL,26/10/2011 07:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 06:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 05:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 04:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 03:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 02:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:25,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 01:00,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:55,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:50,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:45,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:40,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:35,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:30,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:25,0.2,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:20,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:15,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:10,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:05,0,
B_BREENA,RAIN_G,5M,VAL,26/10/2011 00:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 23:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 22:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 21:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 20:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 19:00,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 18:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 17:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 16:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:15,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 15:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 14:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 13:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 12:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 11:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 10:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:45,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:25,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 09:00,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:50,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:40,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:30,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:25,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:10,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:05,0.4,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 08:00,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:55,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:45,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:35,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:15,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 07:00,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:50,0.2,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 06:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 05:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 04:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 03:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 02:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 01:00,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:55,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:50,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:45,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:40,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:35,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:30,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:25,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:20,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:15,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:10,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:05,0,
B_BREENA,RAIN_G,5M,VAL,25/10/2011 00:00,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:55,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:50,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:45,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:40,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:35,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:30,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:25,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:20,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:15,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:10,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:05,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 23:00,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:55,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:50,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:45,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:40,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:35,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:30,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:25,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:20,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:15,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:10,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:05,0,
B_BREENA,RAIN_G,5M,VAL,24/10/2011 22:00,0,
